CustomerID,AnnualIncome,SpendingScore,Age,Gender
5744,84131,69,82,Male
5745,80882,22,98,Male
5746,30283,84,20,Female
5747,30579,1,35,Male
5748,95373,89,19,Male
5749,4318,18,19,Female
5750,43069,60,88,Male
5751,76377,42,21,Female
5752,99667,74,95,Female
5753,98844,17,92,Male
5754,24866,88,62,Female
5755,73586,59,93,Female
5756,83577,90,51,Male
5757,91368,1,25,Male
5758,41644,100,15,Male
5759,83744,1,24,Female
5760,95910,56,99,Female
5761,9680,34,47,Male
5762,2774,73,62,Female
5763,80225,19,100,Male
5764,87354,65,35,Male
5765,66403,24,71,Female
5766,8787,60,19,Female
5767,59454,10,53,Male
5768,44957,87,95,Male
5769,97435,12,28,Female
5770,20905,71,95,Male
5771,95157,52,33,Female
5772,84752,88,59,Male
5773,88291,1,19,Male
5774,87097,90,52,Male
5775,21280,20,30,Female
5776,85439,78,82,Female
5777,87829,1,74,Male
5778,66761,88,45,Male
5779,72883,1,38,Male
5780,62126,78,34,Female
5781,51599,54,98,Male
5782,93120,65,29,Male
5783,13219,14,67,Female
5784,36817,58,89,Male
5785,50400,35,44,Male
5786,48957,72,13,Male
5787,38723,10,42,Female
5788,51095,84,34,Female
5789,89606,18,19,Male
5790,10019,82,92,Female
5791,88304,24,16,Female
5792,79864,72,50,Female
5793,55998,19,34,Male
5794,50100,89,96,Male
5795,83973,21,18,Male
5796,84879,80,97,Male
5797,77148,25,35,Female
5798,91810,96,77,Male
5799,38377,1,56,Male
5800,87750,59,51,Male
5801,93330,20,56,Male
5802,59893,73,53,Female
5803,80223,15,79,Female
5804,1120,79,83,Male
5805,15213,34,32,Female
5806,17187,56,81,Male
5807,76557,2,43,Male
5808,18757,78,60,Male
5809,22119,11,91,Female
5810,29999,81,88,Male
5811,97486,34,66,Male
5812,67986,97,76,Female
5813,38787,1,42,Female
5814,32632,72,18,Male
5815,43386,46,85,Female
5816,41319,92,30,Male
5817,13776,14,62,Female
5818,98505,91,56,Female
5819,15628,9,71,Female
5820,24671,54,31,Male
5821,89410,51,11,Male
5822,20809,99,42,Female
5823,24718,11,20,Female
5824,28325,83,16,Male
5825,32969,40,88,Female
5826,27655,79,92,Male
5827,9102,21,15,Male
5828,21553,91,92,Male
5829,66865,12,86,Male
5830,69235,63,68,Female
5831,76203,42,13,Female
5832,49649,74,90,Male
5833,71746,23,96,Male
5834,36744,77,81,Male
5835,32527,35,37,Male
5836,20407,71,66,Female
5837,2355,1,47,Female
5838,52716,100,68,Male
5839,51529,2,75,Male
5840,52383,61,49,Male
5841,88249,51,15,Male
5842,68590,78,82,Female
5843,74072,16,51,Male
5844,10011,96,74,Female
5845,80118,42,66,Male
5846,75276,71,99,Male
5847,70494,1,90,Female
5848,86390,100,61,Male
5849,75017,20,53,Male
5850,22601,85,60,Female
5851,74693,46,68,Male
5852,66097,100,66,Female
5853,89336,1,17,Female
5854,35006,65,69,Female
5855,44785,27,12,Male
5856,28428,64,98,Female
5857,68157,1,54,Male
5858,1772,100,90,Male
5859,58293,1,76,Female
5860,14941,61,27,Female
5861,83504,41,71,Male
5862,23368,84,98,Male
5863,15624,1,20,Male
5864,96421,84,17,Female
5865,78254,55,59,Male
5866,85000,63,76,Male
5867,47953,20,26,Female
5868,90932,100,72,Male
5869,3346,4,79,Male
5870,81606,60,29,Male
5871,87754,20,73,Female
5872,45039,96,14,Female
5873,60678,1,31,Female
5874,74797,96,70,Female
5875,45101,39,37,Male
5876,44700,64,18,Female
5877,16127,1,89,Female
5878,12473,79,64,Male
5879,42464,1,88,Male
5880,97481,52,69,Female
5881,41514,47,26,Female
5882,31516,67,53,Male
5883,13188,1,16,Female
5884,5560,84,55,Female
5885,38082,44,96,Male
5886,40397,93,41,Male
5887,19943,22,12,Male
5888,80908,100,97,Male
5889,26955,1,92,Male
5890,93083,65,100,Female
5891,1833,24,42,Male
5892,95977,85,86,Female
5893,80598,21,94,Female
5894,78647,92,26,Female
5895,51158,21,23,Male
5896,23022,57,28,Female
5897,28394,10,10,Female
5898,70639,100,11,Female
5899,2781,1,28,Female
5900,51663,64,57,Female
5901,881,26,65,Female
5902,87646,85,68,Male
5903,39931,6,64,Female
5904,11320,94,50,Male
5905,89937,54,100,Male
5906,76230,65,83,Male
5907,97977,13,45,Female
5908,95153,100,46,Female
5909,11116,1,65,Male
5910,23867,55,66,Female
5911,65572,37,46,Male
5912,85261,91,53,Female
5913,24274,1,32,Male
5914,78619,60,50,Female
5915,26641,58,98,Female
5916,14546,67,34,Male
5917,49284,1,17,Male
5918,75886,91,82,Male
5919,70390,1,10,Female
5920,22327,52,12,Female
5921,99895,36,34,Female
5922,1601,77,19,Male
5923,5690,1,63,Female
5924,43856,65,18,Male
5925,30615,58,84,Female
5926,15512,57,19,Male
5927,68759,1,92,Male
5928,64926,84,15,Female
5929,15007,21,57,Male
5930,15674,54,65,Female
5931,89640,53,47,Male
5932,4944,63,43,Female
5933,35287,1,20,Female
5934,72986,80,27,Male
5935,79925,40,68,Male
5936,54689,88,67,Male
5937,65711,3,12,Female
5938,53509,92,95,Male
5939,38570,1,78,Female
5940,74312,72,37,Female
5941,19575,42,17,Female
5942,23100,77,43,Female
5943,59337,19,52,Female
5944,11357,86,34,Male
5945,55149,26,56,Female
5946,51408,58,55,Female
5947,33699,11,19,Female
5948,52429,81,64,Male
5949,59273,1,95,Male
5950,76607,82,11,Male
5951,77150,32,83,Female
5952,42851,100,24,Female
5953,79518,14,36,Male
5954,10248,76,67,Male
5955,60631,35,84,Male
5956,12679,58,28,Female
5957,46696,1,45,Male
5958,54971,100,20,Male
5959,45693,1,64,Female
5960,94377,75,26,Female
5961,65875,40,79,Male
5962,92045,71,21,Female
5963,64388,5,63,Male
5964,70585,71,99,Male
5965,81144,49,33,Male
5966,66760,58,57,Male
5967,9741,14,59,Female
5968,26081,83,80,Male
5969,15642,1,37,Male
5970,17399,67,35,Male
5971,16464,41,17,Female
5972,95198,92,12,Female
5973,69050,1,71,Male
5974,35120,93,29,Male
5975,80528,29,31,Female
5976,30269,89,40,Female
5977,35702,1,21,Male
5978,46479,98,31,Male
5979,70231,1,27,Male
5980,91246,67,77,Female
5981,31152,51,95,Male
5982,30737,93,36,Female
5983,2002,1,34,Female
5984,41815,94,69,Female
5985,63236,55,63,Female
5986,56739,60,48,Female
5987,98156,21,13,Female
5988,42995,74,94,Female
5989,41446,19,76,Male
5990,20698,68,96,Male
5991,47918,45,60,Female
5992,6125,73,72,Female
5993,47511,1,19,Male
5994,23600,69,87,Male
5995,77185,21,40,Female
5996,87762,92,82,Female
5997,77260,15,92,Male
5998,41417,87,49,Female
5999,44656,2,13,Female
6000,19622,56,15,Male
6001,56005,32,21,Female
6002,99610,86,21,Female
6003,92489,1,61,Female
6004,20615,85,93,Male
6005,42898,36,74,Male
6006,79475,84,23,Male
6007,73996,14,100,Male
6008,74989,100,38,Male
6009,93906,6,23,Male
6010,96996,56,62,Female
6011,65121,49,39,Female
6012,86903,69,100,Female
6013,24425,11,27,Female
6014,18823,74,93,Female
6015,25852,51,58,Female
6016,54086,56,42,Female
6017,4099,5,45,Male
6018,81118,100,37,Male
6019,24236,5,16,Female
6020,37948,87,74,Female
6021,57367,55,54,Male
6022,88023,98,54,Male
6023,53276,22,34,Female
6024,99618,81,100,Male
6025,37471,31,13,Female
6026,78681,58,26,Male
6027,54888,5,66,Male
6028,28897,100,25,Male
6029,57676,17,51,Female
6030,97567,89,79,Female
6031,92901,56,63,Female
6032,59596,99,86,Male
6033,19851,18,37,Male
6034,95490,74,35,Female
6035,3879,21,77,Female
6036,35035,83,98,Female
6037,76524,1,51,Female
6038,73309,94,53,Male
6039,85984,1,100,Female
6040,25402,73,25,Female
6041,66201,34,79,Male
6042,93803,83,51,Male
6043,90439,1,46,Female
6044,98453,62,41,Male
6045,2853,36,46,Male
6046,2736,68,41,Male
6047,84565,1,31,Male
6048,64261,87,25,Male
6049,42376,3,51,Female
6050,99039,74,12,Male
6051,99576,55,80,Male
6052,91875,63,64,Female
6053,16926,1,87,Male
6054,63295,87,72,Female
6055,46894,41,83,Female
6056,20317,88,92,Female
6057,80984,1,34,Male
6058,99432,90,23,Male
6059,74828,20,48,Female
6060,42591,91,65,Female
6061,64578,36,59,Female
6062,67818,63,14,Female
6063,60469,19,48,Female
6064,11351,92,57,Male
6065,22735,55,16,Female
6066,85222,89,60,Male
6067,12636,1,23,Male
6068,28760,100,17,Male
6069,83962,1,68,Male
6070,2998,87,91,Female
6071,34648,34,91,Male
6072,7527,61,10,Male
6073,29652,10,100,Female
6074,62513,68,41,Male
6075,6855,45,51,Female
6076,1084,57,79,Male
6077,18070,1,63,Male
6078,90011,88,28,Female
6079,59439,1,20,Female
6080,57956,89,34,Male
6081,97065,54,18,Female
6082,50697,65,42,Male
6083,21071,22,38,Female
6084,51932,62,62,Female
6085,28831,50,71,Female
6086,45813,66,35,Female
6087,63642,4,66,Male
6088,17178,93,12,Female
6089,65638,11,88,Female
6090,45174,52,38,Male
6091,17918,48,41,Female
6092,4570,68,60,Female
6093,9449,20,45,Female
6094,24887,92,98,Female
6095,91068,36,96,Male
6096,99567,86,79,Male
6097,43775,1,29,Male
6098,51253,74,99,Female
6099,18313,5,60,Male
6100,57751,64,38,Female
6101,67949,45,52,Female
6102,29854,99,83,Female
6103,9952,1,43,Male
6104,56724,88,76,Female
6105,974,27,47,Female
6106,70207,85,18,Male
6107,74453,19,27,Male
6108,12291,100,60,Male
6109,68741,1,96,Female
6110,39479,76,77,Female
6111,31734,50,53,Male
6112,99978,69,20,Female
6113,52204,12,67,Female
6114,61383,77,30,Female
6115,70784,57,67,Male
6116,26440,83,15,Male
6117,95190,21,67,Male
6118,54856,85,95,Male
6119,98995,1,79,Female
6120,19507,88,12,Female
6121,99591,28,56,Male
6122,81449,69,23,Male
6123,70490,17,13,Female
6124,12402,89,94,Male
6125,31050,20,55,Male
6126,46716,62,75,Male
6127,47431,11,49,Male
6128,9257,100,50,Male
6129,10296,20,81,Male
6130,35423,59,83,Male
6131,62806,22,57,Female
6132,34341,90,96,Male
6133,3796,1,90,Male
6134,83967,80,95,Male
6135,64912,33,99,Male
6136,85017,58,11,Female
6137,66561,7,80,Female
6138,30192,100,93,Female
6139,57544,13,35,Female
6140,56473,79,14,Male
6141,57929,36,24,Male
6142,37372,93,14,Male
6143,12501,7,61,Male
6144,89360,84,68,Female
6145,55956,36,78,Female
6146,26000,59,16,Male
6147,5988,25,49,Male
6148,81618,82,32,Male
6149,74399,13,26,Female
6150,22118,73,44,Female
6151,38079,58,46,Female
6152,43809,92,34,Male
6153,90636,23,75,Female
6154,62327,61,84,Male
6155,42967,33,53,Male
6156,20948,60,11,Female
6157,68388,19,84,Female
6158,74314,82,79,Female
6159,11809,19,69,Female
6160,55020,83,90,Female
6161,44649,51,52,Female
6162,36104,94,60,Female
6163,9585,5,48,Male
6164,36392,91,32,Female
6165,45798,42,67,Male
6166,90680,78,48,Female
6167,47679,4,71,Female
6168,24020,97,94,Female
6169,13746,18,35,Male
6170,59491,55,82,Female
6171,53953,47,32,Female
6172,43574,96,30,Female
6173,93960,19,68,Male
6174,38297,57,14,Male
6175,76693,23,57,Female
6176,60047,71,62,Female
6177,77303,7,74,Male
6178,34623,97,77,Male
6179,83517,1,90,Male
6180,80241,61,74,Female
6181,66224,40,38,Male
6182,83275,84,39,Female
6183,12713,1,59,Male
6184,30709,94,80,Female
6185,86128,49,21,Male
6186,82910,73,55,Male
6187,45812,18,84,Female
6188,56399,100,61,Male
6189,81876,2,81,Male
6190,55833,84,71,Male
6191,26013,49,20,Male
6192,45608,65,75,Male
6193,40894,3,99,Male
6194,76459,70,78,Male
6195,10935,21,77,Female
6196,46538,59,52,Male
6197,98505,12,15,Male
6198,2590,95,62,Female
6199,38176,11,30,Female
6200,98997,81,30,Female
6201,10851,40,55,Female
6202,13820,100,20,Male
6203,41970,25,86,Female
6204,83127,73,47,Male
6205,83598,32,67,Female
6206,80138,68,59,Male
6207,73509,1,48,Male
6208,25123,100,50,Male
6209,75902,1,98,Male
6210,21427,69,31,Male
6211,25187,27,55,Male
6212,11004,61,53,Male
6213,71688,1,88,Female
6214,90888,84,86,Female
6215,31212,29,51,Female
6216,83003,77,46,Female
6217,90790,5,83,Female
6218,95833,98,62,Female
6219,71835,1,24,Female
6220,90299,57,61,Female
6221,17938,50,84,Female
6222,60896,62,64,Male
6223,42083,1,24,Male
6224,1552,90,33,Female
6225,65651,49,76,Male
6226,30267,92,12,Female
6227,31748,13,87,Male
6228,9610,81,81,Female
6229,34062,1,57,Male
6230,28205,79,16,Female
6231,23750,48,91,Female
6232,38585,64,64,Male
6233,29104,1,99,Female
6234,17957,67,61,Male
6235,17171,29,35,Female
6236,13146,69,68,Female
6237,45939,8,94,Female
6238,59046,82,97,Male
6239,78872,1,51,Male
6240,5051,54,94,Male
6241,16967,32,48,Female
6242,70417,91,84,Female
6243,73235,1,93,Male
6244,22163,67,74,Female
6245,32934,52,27,Male
6246,34018,94,47,Male
6247,32174,1,17,Female
6248,15552,86,64,Female
6249,57940,1,80,Female
6250,50955,64,63,Female
6251,64783,24,23,Male
6252,19567,91,50,Female
6253,24821,1,90,Male
6254,71657,86,53,Male
6255,50502,37,92,Male
6256,89067,77,48,Female
6257,44280,15,29,Female
6258,95071,98,96,Male
6259,90417,12,48,Male
6260,8922,88,16,Male
6261,2766,26,65,Male
6262,88586,82,86,Male
6263,94303,1,47,Male
6264,44273,80,52,Female
6265,29461,22,23,Female
6266,83004,87,47,Male
6267,89257,1,50,Male
6268,72417,84,50,Male
6269,13229,4,57,Male
6270,2598,61,94,Female
6271,69360,19,68,Female
6272,56995,87,82,Male
6273,45765,16,90,Male
6274,14012,92,94,Male
6275,68776,47,25,Male
6276,79267,90,28,Male
6277,40376,6,42,Male
6278,58742,79,31,Male
6279,27618,1,68,Male
6280,80912,90,86,Female
6281,52682,28,48,Female
6282,56919,93,90,Male
6283,1835,21,79,Female
6284,35963,72,54,Female
6285,94440,51,35,Male
6286,11955,80,40,Male
6287,44588,1,85,Male
6288,48679,98,90,Female
6289,24419,18,92,Female
6290,5176,53,90,Female
6291,58862,28,70,Male
6292,25379,93,74,Female
6293,32771,12,98,Female
6294,46454,84,31,Female
6295,98200,36,68,Male
6296,77237,67,25,Male
6297,93052,1,90,Male
6298,75452,100,88,Male
6299,44250,3,75,Female
6300,71366,61,66,Female
6301,84010,54,72,Male
6302,68345,78,60,Female
6303,23095,9,43,Male
6304,42625,58,19,Male
6305,39566,31,26,Female
6306,17421,72,88,Female
6307,7546,1,41,Male
6308,80485,100,25,Female
6309,34173,1,42,Female
6310,83114,58,27,Female
6311,64368,29,29,Male
6312,44494,77,85,Female
6313,78682,7,33,Female
6314,40149,57,23,Male
6315,22499,55,12,Male
6316,4533,74,63,Female
6317,22987,1,25,Female
6318,95661,100,24,Female
6319,1674,16,45,Female
6320,17864,69,28,Male
6321,40131,24,42,Female
6322,64586,82,45,Female
6323,83606,11,69,Male
6324,20572,61,63,Female
6325,60861,44,21,Female
6326,36232,75,38,Female
6327,16092,12,64,Male
6328,93316,86,51,Male
6329,58958,1,59,Female
6330,99158,64,77,Male
6331,68086,43,84,Female
6332,16623,72,22,Male
6333,88052,23,79,Male
6334,47346,66,32,Male
6335,77228,42,43,Female
6336,52158,87,47,Female
6337,47031,1,26,Female
6338,39718,91,37,Male
6339,12777,1,59,Male
6340,80865,55,76,Male
6341,81289,46,43,Male
6342,17658,79,65,Female
6343,77027,1,32,Male
6344,58694,82,27,Female
6345,73709,25,40,Male
6346,40584,90,90,Female
6347,44619,21,61,Female
6348,1943,83,67,Female
6349,21021,11,19,Female
6350,85030,79,27,Male
6351,18640,29,74,Male
6352,1891,96,55,Female
6353,52616,13,12,Male
6354,93831,62,68,Female
6355,43452,25,21,Male
6356,9832,74,26,Female
6357,78959,17,44,Female
6358,35120,89,94,Female
6359,34519,16,17,Female
6360,71060,59,37,Female
6361,17673,33,13,Female
6362,31230,75,71,Male
6363,6654,23,13,Male
6364,88264,91,64,Female
6365,48484,28,11,Male
6366,74745,60,83,Female
6367,39437,8,22,Female
6368,79837,100,81,Female
6369,41168,12,90,Male
6370,71616,75,57,Male
6371,17752,20,98,Female
6372,30054,93,26,Male
6373,98697,1,98,Female
6374,17565,90,27,Female
6375,12094,46,67,Male
6376,95798,94,94,Male
6377,8678,8,56,Male
6378,57194,75,60,Female
6379,7807,1,25,Male
6380,58414,63,52,Female
6381,35740,21,78,Female
6382,99649,83,99,Female
6383,94022,1,78,Male
6384,1611,88,51,Male
6385,76309,36,93,Female
6386,29063,89,58,Male
6387,79397,13,86,Male
6388,63996,81,20,Male
6389,10924,1,59,Male
6390,17813,86,30,Female
6391,70342,30,45,Female
6392,85151,87,68,Female
6393,85343,11,84,Female
6394,3665,95,14,Female
6395,48266,54,84,Female
6396,13910,89,90,Female
6397,30289,1,35,Male
6398,87610,97,12,Female
6399,3554,1,82,Female
6400,18773,82,97,Female
6401,45640,20,94,Female
6402,4122,97,80,Female
6403,23107,1,32,Female
6404,66025,81,74,Male
6405,14959,34,87,Male
6406,30268,76,64,Male
6407,5702,21,94,Female
6408,98279,85,88,Male
6409,6032,16,44,Male
6410,48101,65,64,Male
6411,27268,48,13,Male
6412,8806,95,83,Male
6413,35777,9,31,Female
6414,95263,87,92,Male
6415,96212,22,79,Female
6416,44929,79,68,Female
6417,83162,1,86,Male
6418,79606,87,60,Male
6419,14413,1,19,Female
6420,74363,85,89,Female
6421,76340,46,27,Female
6422,357,67,54,Female
6423,54254,1,44,Female
6424,97393,95,30,Male
6425,4447,35,65,Female
6426,4849,70,64,Male
6427,60977,1,42,Female
6428,30262,100,21,Female
6429,34787,13,83,Male
6430,50344,61,61,Male
6431,97464,32,12,Male
6432,60064,67,13,Male
6433,31279,1,88,Female
6434,68773,60,13,Female
6435,44954,41,95,Male
6436,56812,89,79,Female
6437,2912,1,62,Female
6438,20526,83,49,Female
6439,16006,1,34,Female
6440,95658,64,56,Male
6441,87893,36,36,Female
6442,29404,65,80,Female
6443,64372,1,41,Male
6444,85504,64,41,Female
6445,42459,51,98,Female
6446,51516,88,22,Male
6447,19689,25,70,Female
6448,50603,83,68,Male
6449,67806,1,34,Male
6450,91123,85,93,Male
6451,80352,53,85,Male
6452,33756,95,93,Male
6453,81339,1,25,Female
6454,6088,66,86,Female
6455,3005,39,73,Male
6456,79683,83,86,Male
6457,18946,22,57,Male
6458,61531,92,26,Female
6459,24440,5,49,Female
6460,21788,80,75,Female
6461,7824,49,61,Male
6462,25147,90,60,Female
6463,9615,19,23,Female
6464,57811,80,91,Female
6465,91818,28,28,Female
6466,15977,85,72,Female
6467,2594,1,65,Female
6468,82684,100,15,Female
6469,65971,6,43,Male
6470,59643,58,84,Male
6471,60051,34,72,Male
6472,68951,90,39,Male
6473,75768,22,93,Female
6474,89749,77,46,Female
6475,68197,54,47,Female
6476,55611,61,41,Female
6477,38875,1,36,Male
6478,61826,94,39,Female
6479,73746,13,29,Male
6480,53906,53,49,Male
6481,4698,26,63,Male
6482,13646,72,87,Male
6483,30736,11,93,Female
6484,59538,74,39,Female
6485,78488,43,83,Male
6486,36801,93,44,Male
6487,22628,1,80,Male
6488,63497,100,52,Male
6489,53702,1,15,Male
6490,4015,64,11,Male
6491,58812,37,11,Male
6492,65689,66,29,Male
6493,23950,1,44,Male
6494,41607,80,30,Male
6495,28794,55,80,Male
6496,15161,84,25,Female
6497,6733,1,98,Male
6498,9329,86,27,Male
6499,90348,10,85,Male
6500,98901,90,10,Female
6501,24740,39,10,Female
6502,11231,61,22,Female
6503,25262,2,85,Male
6504,3590,59,59,Female
6505,89443,45,76,Female
6506,13366,83,53,Male
6507,28325,15,75,Female
6508,6157,100,71,Male
6509,51134,1,75,Male
6510,86378,83,49,Female
6511,72076,35,24,Male
6512,89074,76,22,Male
6513,40739,1,90,Female
6514,61068,86,66,Female
6515,92701,26,19,Male
6516,43969,85,92,Male
6517,16472,19,95,Female
6518,86541,100,63,Female
6519,56543,1,50,Female
6520,71129,83,84,Female
6521,37310,19,88,Female
6522,13403,70,84,Female
6523,99132,1,26,Female
6524,53239,72,89,Female
6525,62771,52,51,Female
6526,64813,82,24,Male
6527,68972,1,15,Female
6528,42936,85,39,Male
6529,27987,2,63,Female
6530,24346,71,68,Male
6531,27559,58,81,Female
6532,18317,70,59,Female
6533,98833,1,61,Male
6534,58014,93,93,Male
6535,72031,36,71,Male
6536,1713,68,90,Female
6537,80729,13,51,Male
6538,42077,100,31,Female
6539,79817,1,47,Male
6540,28869,88,16,Female
6541,97835,30,16,Female
6542,10555,61,71,Male
6543,50193,1,63,Male
6544,38458,61,72,Female
6545,17383,25,10,Female
6546,87008,95,84,Female
6547,83031,1,32,Female
6548,19300,89,65,Female
6549,72126,19,10,Male
6550,2921,76,55,Male
6551,60820,53,47,Male
6552,12094,72,78,Female
6553,15432,1,74,Female
6554,55305,95,67,Male
6555,99379,54,90,Male
6556,81919,61,67,Male
6557,98095,17,20,Male
6558,72964,79,83,Male
6559,84448,12,30,Female
6560,27728,78,12,Female
6561,49089,47,58,Female
